Time is Wed Mar 1 16:05:01 CST 2017
Directory is /home/zhengtq/ztqnet_class
This job runs on following nodes and gpus:
Gpu109
Gpu109-gpu9
Gpu109-gpu8
True
100
200
300
400
500
600
700
800
900
1000
1100
1200
1300
1400
1500
1600
1700
1800
1900
2000
2100
2200
2300
2400
2500
2600
2700
2800
2900
3000
3100
3200
3300
3400
3500
3600
3700
3800
3900
4000
4100
4200
4300
4400
4500
4600
4700
4800
4900
5000
epo_num: 1   epo_percent: 0.90   loss: 1.004677    time: 1.24  expected_time: 0.11h
epo_num: 1   epo_percent: 0.91   loss: 1.087539    time: 1.25  expected_time: 0.11h
epo_num: 1   epo_percent: 0.92   loss: 0.945277    time: 1.23  expected_time: 0.11h
epo_num: 1   epo_percent: 0.94   loss: 1.044399    time: 1.24  expected_time: 0.11h
epo_num: 1   epo_percent: 0.95   loss: 1.074357    time: 1.22  expected_time: 0.11h
epo_num: 1   epo_percent: 0.96   loss: 0.977987    time: 1.23  expected_time: 0.11h
epo_num: 1   epo_percent: 0.97   loss: 1.002308    time: 1.24  expected_time: 0.11h
epo_num: 1   epo_percent: 0.99   loss: 0.973603    time: 1.24  expected_time: 0.11h
epo_num: 2   epo_percent: 0.00   loss: 0.968320    time: 1.23  expected_time: 0.11h
epo_num: 2   epo_percent: 0.01   loss: 0.944630    time: 1.30  expected_time: 0.11h
epo_num: 2   epo_percent: 0.03   loss: 0.976837    time: 1.20  expected_time: 0.10h
epo_num: 2   epo_percent: 0.04   loss: 0.984145    time: 1.23  expected_time: 0.11h
epo_num: 2   epo_percent: 0.05   loss: 0.916693    time: 1.22  expected_time: 0.10h
epo_num: 2   epo_percent: 0.06   loss: 1.040814    time: 1.22  expected_time: 0.10h
epo_num: 2   epo_percent: 0.08   loss: 0.950142    time: 1.24  expected_time: 0.11h
epo_num: 2   epo_percent: 0.09   loss: 1.050350    time: 1.25  expected_time: 0.11h
epo_num: 2   epo_percent: 0.10   loss: 1.046353    time: 1.22  expected_time: 0.10h
epo_num: 2   epo_percent: 0.12   loss: 0.963963    time: 1.23  expected_time: 0.10h
epo_num: 2   epo_percent: 0.13   loss: 0.952580    time: 1.24  expected_time: 0.10h
epo_num: 2   epo_percent: 0.14   loss: 0.967132    time: 1.22  expected_time: 0.10h
epo_num: 2   epo_percent: 0.15   loss: 1.006384    time: 1.23  expected_time: 0.10h
epo_num: 2   epo_percent: 0.17   loss: 1.053074    time: 1.22  expected_time: 0.10h
epo_num: 2   epo_percent: 0.18   loss: 0.986607    time: 1.24  expected_time: 0.10h
epo_num: 2   epo_percent: 0.19   loss: 1.000154    time: 1.21  expected_time: 0.10h
epo_num: 2   epo_percent: 0.21   loss: 0.984735    time: 1.21  expected_time: 0.10h
epo_num: 2   epo_percent: 0.22   loss: 0.959019    time: 1.23  expected_time: 0.10h
epo_num: 2   epo_percent: 0.23   loss: 1.001254    time: 1.23  expected_time: 0.10h
epo_num: 2   epo_percent: 0.24   loss: 1.004915    time: 1.25  expected_time: 0.10h
